Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Material (product.metafields.shopify.material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
35-14-m-90-mini-hollow-foot-tower-box-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/QN340-Set-Box-Display.png?v=1758589456,2,3.5″ 14 M 90° MINI HOLLOW FOOT TOWER BOX SET by Quartz,,,,,,,,,,,,,,,,,,,,,,
35-14-m-90-mini-hollow-foot-tower-box-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/QN340-Set-Banger-Set.png?v=1758589456,3,3.5″ 14 M 90° MINI HOLLOW FOOT TOWER BOX SET by Quartz,,,,,,,,,,,,,,,,,,,,,,
35-14-m-90-mini-hollow-foot-tower-box-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/QN340-Set-Banger.png?v=1758589456,4,3.5″ 14 M 90° MINI HOLLOW FOOT TOWER BOX SET by Quartz,,,,,,,,,,,,,,,,,,,,,,
35-14-m-90-mini-hollow-foot-tower-box-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/QN340-Set-Box-Pearls.png?v=1758589456,5,3.5″ 14 M 90° MINI HOLLOW FOOT TOWER BOX SET by Quartz,,,,,,,,,,,,,,,,,,,,,,
35-14-m-90-mini-hollow-foot-tower-box-set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/QN340-Set-Box.png?v=1758589456,6,3.5″ 14 M 90° MINI HOLLOW FOOT TOWER BOX SET by Quartz,,,,,,,,,,,,,,,,,,,,,,
10-ladybug-decal-beaker,10″ LADYBUG DECAL BEAKER,"<p>The 10"" Ladybug Decal Beaker is a classic glass bong with a playful twist, built for flower lovers who want smooth hits and a piece that actually looks good on the table. At 10 inches (254mm) tall with a 14mm bowl included, it’s a perfect daily driver size: big enough for solid function, small enough to pass around without feeling bulky. The beaker base and ice pinch keep your hits cooler and more comfortable while those ladybug decals bring some personality to every sesh.</p>

<h2>Why You’ll Actually Use This Every Day</h2>
<ul>
<li>
<strong>Smoother, cooler pulls</strong> — Built-in ice pinch lets you stack ice cubes so the smoke has more time to cool before it hits your lungs.</li>
<li>
<strong>Stable beaker base</strong> — Wide bottom design helps prevent easy knock-overs, so it stays put on the coffee table.</li>
<li>
<strong>Ready out of the box</strong> — Comes with a 14mm flower bowl, so you’re good to go as soon as it arrives.</li>
<li>
<strong>Fun ladybug artwork</strong> — Bright decals give it a friendly, nature-inspired vibe instead of that generic clear-glass look.</li>
<li>
<strong>Comfortable everyday size</strong> — 10 inches (254mm) is tall enough to stack smoke nicely, but still easy to clean, store, and pass.</li>
<li>
<strong>Durable glass construction</strong> — Made from sturdy glass that can handle regular use when you’re careful with it.</li>
</ul>

<h2>Best for</h2>
<p>This ladybug beaker is made for flower smokers who want a cute but functional piece they won’t be scared to use every day. It’s especially nice if you like a little art on your glass and want a simple setup that doesn’t require extra parts or learning curves. If your current daily driver is too tall, too fragile, or just boring, this is an easy upgrade that still plays nice with other <a href=""https://oilslickpad.com/collections/smoke-shop-products"">smoke shop essentials</a> you already own.</p>

<h2>How to use it</h2>
<p>The basics are simple: fill the beaker base with enough water to cover the end of the downstem, pack the included 14mm bowl with your favorite flower, and you’re ready for a sesh. The beaker shape gives the smoke a wide space to stack, and as it bubbles through the water it cools and smooths out for easier hits.</p>
<p>For an even cooler experience, drop a few cubes into the neck so they rest on the ice pinch — they’ll chill the smoke as it passes by without falling into the base. Set the piece on a non-slip surface like a <a href=""https://oilslickpad.com/collections/dabbing"">dab mat</a> to keep glass clinks and sticky residue off your table.</p>
<p>When you’re done, let everything cool down and empty any leftover water. For deeper cleaning days, you can soak the glass in isopropyl alcohol, rinse thoroughly, and let it dry before the next use. If you like rotating between strains, you can store each one in properly labeled <a href=""https://oilslickpad.com/collections/glass-jars-extract-packaging"">glass jars and packaging</a> so your favorite ladybug bong always has something fresh ready.</p>

<h2>Specifications</h2>
<table>
  <tr>
    <th>Height</th>
    <td>10 inches (254mm)</td>
  </tr>
  <tr>
    <th>Joint Size</th>
    <td>14mm</td>
  </tr>
  <tr>
    <th>Joint Type</th>
    <td>Flower bowl included (14mm)</td>
  </tr>
  <tr>
    <th>Material</th>
    <td>Glass</td>
  </tr>
  <tr>
    <th>Style</th>
    <td>Beaker base with ice pinch</td>
  </tr>
  <tr>
    <th>Design</th>
    <td>Ladybug decals</td>
  </tr>
</table>

<h2>Fit &amp; Compatibility</h2>
<p>This beaker is built around a 14mm joint, which is pretty much the standard for small and medium-sized flower bongs. That means most 14mm bowls, ash catchers, and basic accessories will fit right in. If you end up wanting to add more to your setup later, this size makes it easy to find compatible <a href=""https://oilslickpad.com/collections/accessories"">bong accessories</a> without hunting for oddball parts.</p>

<h2>FAQ</h2>
<ul>
  <li>
    <strong>Does the 10"" Ladybug Beaker come with everything I need to start?</strong><br>
    Yes. It includes the glass beaker bong itself and a 14mm flower bowl, so you’re ready to go as soon as you unbox it. Just add water and your favorite flower.
  </li>
  <li>
    <strong>Will my existing bowl or ash catcher fit?</strong><br>
    As long as your piece has a 14mm male joint, it should fit this bong’s 14mm female joint without an adapter. If you’re not sure what you have, compare it with other 14mm gear or grab a simple new bowl from our wider <a href=""https://oilslickpad.com/collections/smoke-shop-products"">smoke shop products</a> lineup.
  </li>
  <li>
    <strong>How hard is this to clean?</strong><br>
    The beaker shape and 10"" height make it fairly easy to clean. Empty the water, let it cool, then rinse and wipe out loose residue. For deeper cleans, soak the glass in isopropyl alcohol, rinse well with warm water, and let it dry completely before using again.
  </li>
  <li>
    <strong>Is the ladybug decal going to peel or wash off?</strong><br>
    The decals are made to stay put through normal use and cleaning. Just avoid scraping directly over the artwork with sharp tools. Gentle cleaning with alcohol and rinsing won’t be a problem, especially if you keep the outside of the piece wiped down on a soft <a href=""https://oilslickpad.com/collections/dabbing"">dab pad or mat</a> instead of rough surfaces.
  </li>
  <li>
    <strong>Can I use this with concentrates?</strong><br>
    This piece is designed as a flower bong. You technically could use a 14mm banger or nail if you have one, but if concentrates are your main thing you’ll probably be happier with a dedicated rig or <a href=""https://oilslickpad.com/collections/nectar-collectors-straws"">nectar collector</a> that’s built around dabs from the start.
  </li>
  <li>
    <strong>How portable is a 10"" beaker like this?</strong><br>
    It’s more of an at-home or bring-to-a-friend’s-house piece than a throw-in-your-pocket option. If you need something truly travel-ready, pair it with one of our more rugged <a href=""https://oilslickpad.com/collections/silicone-smoking-devices"">silicone bongs and rigs</a> and keep the ladybug beaker as your stay-safe-at-home favorite.
  </li>
  <li>
    <strong>Is this a good starter bong?</strong><br>
    Definitely. It’s simple to use, has a standard 14mm joint, includes the bowl, and the beaker base is forgiving for newer smokers. If you’re just getting into glass and want something fun that doesn’t feel overly serious, the ladybug design plus the under-$40 price tag makes it a solid first real piece. You can always pair it with smell-proof <a href=""https://oilslickpad.com/collections/storage-packaging"">storage and packaging</a> to keep your setup tidy and discreet.</li>
</ul>",What You Need,,Bongs & Water Pipes,"family:character-pipe, family:glass-bong, joint_gender:female, joint_size:14mm, length:10in, material:glass, pillar:smokeshop-device, use:flower-smoking",true,Title,Default Title,,,,,,,,FGP6503,0.0,,deny,manual,39.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/FGP6503-Lady-Bug-Beaker-Display-2-300x300.png?v=1758589454,1,10″ LADYBUG DECAL BEAKER,false,10″ LADYBUG DECAL BEAKER,10” Glass Bong Ladybug Decals Ice Pinch 14mm Flower Bowl Included,,,,,,,,,,,,,,,,lb,,12.50,active
10-ladybug-decal-beaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/FGP6503-Lady-Bug-Beaker-Display-2.png?v=1758589454,2,10″ LADYBUG DECAL BEAKER,,,,,,,,,,,,,,,,,,,,,,
10-ladybug-decal-beaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/FGP6503-Lady-Bug-Beaker-2.png?v=1758589455,3,10″ LADYBUG DECAL BEAKER,,,,,,,,,,,,,,,,,,,,,,
10-ladybug-decal-beaker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/FGP6503-Lady-Bug-Beaker-Display.png?v=1758589454,4,10″ LADYBUG DECAL BEAKER,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-droop-pipe-made-in-usa-b,5″ OREGON MADE GLASS DROOP PIPE – MADE IN USA,"<p>The 5"" Oregon Made Glass Droop Pipe is a thick, handcrafted glass hand pipe built for smokers who want a true American-made daily driver with some personality. Made in Oregon from quality glass and finished with a fume wrap &amp; rake design, it hits that sweet spot between art piece and tough little workhorse. At 5 inches (127mm), it’s big enough for comfortable pulls but still pocketable when you’re bouncing between spots.</p><h2>Why it works</h2><ul>
<li>
<strong>Comfortable, easy pulls</strong> — The droop-style shape puts the bowl out front and the mouthpiece at a natural angle, so you’re not hunched over your hit.</li>
<li>
<strong>Handmade in Oregon, USA</strong> — Every pipe is crafted by real glassblowers, not stamped out in a factory, so you get that genuine made-in-USA feel.</li>
<li>
<strong>One-of-a-kind look</strong> — The fume wrap &amp; rake finish means no two pieces are exactly alike, giving your sesh its own little show every time you pass it around.</li>
<li>
<strong>Solid daily driver size</strong> — At 5 inches (127mm), it’s small enough for a pocket or bag but long enough to cool the smoke a bit before it hits.</li>
<li>
<strong>Full-color visual pop</strong> — The colorwork and fuming build character as it gets used, so your pipe ""seasons"" into something that feels truly yours.</li>
<li>
<strong>Great hand feel</strong> — The droop profile and weight give you a secure, balanced grip when you’re mid-sesh and not trying to fumble glass.</li>
</ul><h2>Best for</h2><p>This piece is ideal for smokers who want a reliable glass <a href=""https://oilslickpad.com/collections/smoke-shop-products"">smoke shop-style daily driver</a> but still care about supporting handmade, American work. It’s a great pick if you like smaller, easy-to-stash pipes that still feel like ""real glass,"" not throwaway pieces. Collectors who already have a lineup of clear spoons and Sherlocks will appreciate the colorwork and unique fuming on this one.</p><h2>How to use it</h2><p>The 5"" Oregon Made Glass Droop Pipe is built to be straightforward: pack the bowl, use the carb, and let the shape do the rest. The drooped neck gives you a natural angle for drawing without craning your neck or hovering over a hot bowl.</p><p>Between bowls, setting it down on a nonstick <a href=""https://oilslickpad.com/collections/dabbing"">dab mat</a> or any soft surface helps protect the glass and keeps stray ash and crumbs from getting all over your table. If you’re the ""take a few hits and stash it"" type, the size makes it easy to tuck into a case or padded pouch.</p><p>Because it’s all glass, you’ll notice the flavor of your flower clearly, especially when it’s freshly cleaned. The fume and colorwork don’t change the way it hits; they just make it nicer to look at while you relax.</p><h2>Specifications</h2><table>
<tr>
<th>Spec</th>
<th>Detail</th>
</tr>
<tr>
<td>Type</td>
<td>Glass hand pipe (droop style)</td>
</tr>
<tr>
<td>Length</td>
<td>5 inches (127mm)</td>
</tr>
<tr>
<td>Material</td>
<td>Glass</td>
</tr>
<tr>
<td>Country of origin</td>
<td>Made in USA (Oregon)</td>
</tr>
</table><h2>Fit &amp; feel</h2><p>At 5 inches, this pipe hits that middle zone: not a tiny one-hitter, not a big couch-locked beast. It’s long enough to keep your face away from the bowl and to cool things slightly, but compact enough to slide into most small pouches or cases. If you’re building out a kit with other durable gear like <a href=""https://oilslickpad.com/collections/silicone-pipes"">silicone pipes</a>, this makes a nice ""nice glass"" option when you’re not worried about drops.</p><p>Because each one is handmade, tiny variations in shape, color pattern, or weight are normal. That’s part of the appeal: your droop pipe is literally not the same as the next one on the shelf.</p><h2>Cleaning &amp; care</h2><p>Let the pipe cool down fully before you mess with it. Tap out any loose ash, then wipe off surface residue as needed. For deeper cleans, soak the pipe in isopropyl alcohol, rinse thoroughly with water, and let it dry completely before your next sesh.</p><p>If you like keeping your gear spotless, storing it between uses near your other <a href=""https://oilslickpad.com/collections/accessories"">smoking accessories</a> (cleaners, tools, cases) makes it way easier to stay on top of maintenance.</p><h2>FAQ</h2><ul>
<li>
<strong>Are all the 5"" Oregon Made Glass Droop Pipes the same color?</strong><br>No. Because these are handmade with a fume wrap &amp; rake finish, each one has its own pattern and color variations. You’ll get the same general style and size, but the exact look will be unique to your piece.</li>
<li>
<strong>Does the fume or color change over time?</strong><br>Yes, a bit. Fumed glass tends to ""develop"" as resin builds and gets cleaned off, which can make the colors shift or pop more over time. That’s normal and part of the charm of a fumed, worked-glass hand pipe.</li>
<li>
<strong>Is this a good travel pipe?</strong><br>For sure. At 5 inches (127mm), it’s compact without feeling tiny. If you’re taking it on the go, consider pairing it with padded storage or even a small <a href=""https://oilslickpad.com/collections/storage-packaging"">storage case or packaging</a> to keep it safe from drops and bumps.</li>
<li>
<strong>Can I use this with other gear I already have?</strong><br>This is a standalone hand pipe, so you’re not attaching it to bongs or rigs, but it pairs nicely with grinders, stash jars, and other basics. Many people like to match it with heavy-bottom <a href=""https://oilslickpad.com/collections/concentrate-jars"">glass jars</a> or similar storage for their flower so the whole kit looks and feels cohesive.</li>
<li>
<strong>How fragile is it?</strong><br>It’s made from proper glass and has some thickness to it, but at the end of the day, glass is glass. Treat it like any other nice piece: avoid drops, don’t toss it in a bag unprotected, and try not to leave it balanced on sketchy surfaces.</li>
<li>
<strong>Is this better as a daily driver or more of a ""special"" piece?</strong><br>It can absolutely be a daily driver; the size and shape are made for regular use. That said, the handmade, made-in-USA factor and unique colorwork also make it a fun ""nice piece"" to rotate in with your other <a href=""https://oilslickpad.com/collections/glass-jars-extract-packaging"">glass-heavy setups</a> when you want your gear to look as good as it hits.</li>
<li>
<strong>Does the design affect how smooth it hits?</strong><br>The droop shape mainly affects comfort and angle more than raw smoothness. What you’ll notice is that the 5-inch length gives the smoke a bit of room to travel, which can feel nicer than super-short pocket pipes, while still keeping everything compact and easy to carry.</li>
</ul>",What You Need,,Made In Usa,"family:spoon-pipe, length:5in, material:glass, pillar:smokeshop-device, style:made-in-usa, use:flower-smoking",true,Title,Default Title,,,,,,,,"OMG-FWDROOP-5""",0.0,,deny,manual,47.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWDroop-5-300x300.png?v=1758589453,1,5″ OREGON MADE GLASS DROOP PIPE – MADE IN USA,false,5″ OREGON MADE GLASS DROOP PIPE – MADE IN USA,5″ Glass Pipe Produced by Oregon Made Glass Made in USA Full Work Fume Wrap & Rake Droop Pipe Multiple Colors Available,,,,,,,,,,,,,,,,lb,,12.50,active
5-oregon-made-glass-droop-pipe-made-in-usa-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWDroop-5.png?v=1758589453,2,5″ OREGON MADE GLASS DROOP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-droop-pipe-made-in-usa-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWDroop-5-Brown.png?v=1758589453,3,5″ OREGON MADE GLASS DROOP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-droop-pipe-made-in-usa-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWDroop-5-Green-2.png?v=1758589453,4,5″ OREGON MADE GLASS DROOP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-droop-pipe-made-in-usa-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWDroop-5-Green.png?v=1758589453,5,5″ OREGON MADE GLASS DROOP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-droop-pipe-made-in-usa-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWDroop-5-Red-2.png?v=1758589454,6,5″ OREGON MADE GLASS DROOP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-droop-pipe-made-in-usa-b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWDroop-5-Red.png?v=1758589453,7,5″ OREGON MADE GLASS DROOP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-bend-up-pipe-made-in-usa,5″ OREGON MADE GLASS BEND UP PIPE – MADE IN USA,"<p>The 5″ Oregon Made Glass Bend Up Pipe is a handcrafted glass hand pipe built for people who care about American-made glass and clean, comfortable function. At 5 inches (127mm), it’s long enough to cool things down a bit but still small enough to toss in a bag or keep on the coffee table. The full worked fume with wrap &amp; rake detail gives it that classic heady look without being too flashy to actually use as your daily driver.</p>

<h2>Why you’ll actually reach for this pipe</h2>
<ul>
<li>
<strong>Comfortable angle, less face heat</strong> — The bend-up design keeps the bowl and flame away from your face so you’re not getting cooked every time you spark up.</li>
<li>
<strong>Smoother, less harsh pulls</strong> — That 5-inch (127mm) pathway gives smoke a moment to cool down before it hits, so it’s easier on the throat than super short spoons.</li>
<li>
<strong>Real Oregon-made glass work</strong> — Full worked fuming with wrap &amp; rake pattern means each pipe has its own character, not that mass-produced sameness.</li>
<li>
<strong>Solid in the hand</strong> — The glass has a sturdy feel that doesn’t feel flimsy when you pass it around the circle.</li>
<li>
<strong>Showpiece that still gets used</strong> — The color work pops in good light, but the shape and size are perfect for being an actual daily pipe, not just shelf art.</li>
<li>
<strong>Made in the USA</strong> — For anyone who likes supporting local glassblowers and wants to know where their piece came from.</li>
</ul>

<h2>Best for</h2>
<p>This piece is ideal for smokers who want one solid, American-made hand pipe they can use every day and still feel good showing off. If you’ve been grabbing cheap imports and finally want something with real character and thicker glass, this 5″ bend up is a huge upgrade. It also slots in nicely if you’re already building a little line-up of higher quality <a href=""https://oilslickpad.com/collections/smoke-shop-products"">smoke shop pieces</a> and want a dependable grab-and-go option.</p>

<h2>How to use it (and get the most out of it)</h2>
<p>The basics are straightforward: pack the bowl, use the carb to control airflow, and clear when you’re ready. The fun part with this shape is the ergonomics — the bend lets you keep the bowl slightly out in front of you so you’re not hovering your face over the lighter.</p>
<p>You’ll notice the bend also makes it easier to watch the bowl and the carb at the same time, which is nice when you’re sharing and trying not to ash all over your lap. Parking it on a sturdy <a href=""https://oilslickpad.com/collections/dabbing"">dab mat</a> between hits helps keep hot glass off your table and cuts down on mystery ash rings.</p>
<p>For storage or tossing it in a bag, pair it with a little padded pouch or keep it alongside your favorite <a href=""https://oilslickpad.com/collections/accessories"">smoking accessories</a> so it’s not clinking around with keys or grinders. Treat it like real glass art, because it is.</p>

<h2>Specifications</h2>
<table>
  <tr>
    <th>Length</th>
    <td>5 inches (127mm)</td>
  </tr>
  <tr>
    <th>Material</th>
    <td>Glass</td>
  </tr>
  <tr>
    <th>Design</th>
    <td>Bend up, full worked fume with wrap &amp; rake pattern</td>
  </tr>
  <tr>
    <th>Category</th>
    <td>Hand Pipe</td>
  </tr>
  <tr>
    <th>Origin</th>
    <td>Made in USA (Oregon)</td>
  </tr>
</table>

<h2>Fit, feel &amp; everyday use</h2>
<p>The 5″ length gives this pipe a nice balance: long enough for cooling and good grip, short enough to still be a legit pocket piece. The bend helps it rest more naturally in your hand, so when you’re mid-sesh and three bowls in, it still feels intuitive to hold and pass.</p>
<p>If you’re used to ultra tiny “one hitter” style pipes, this will feel like a real upgrade in comfort and capacity. But it’s still more compact than a big Sherlock, so it plays especially well as a couch pipe or something that lives next to your grinder and <a href=""https://oilslickpad.com/collections/storage-packaging"">storage jars</a>.</p>

<h2>Care &amp; cleaning</h2>
<p>Keep it simple: let the pipe cool, then wipe off any loose residue from the bowl and mouthpiece. For deeper cleans, soak in isopropyl alcohol, rinse thoroughly with warm water, and let it dry completely before using again. Regular light cleaning keeps the fume and color work looking fresh instead of dulled out by buildup.</p>

<h2>FAQ</h2>
<ol>
<li>
<strong>Is this really made in Oregon?</strong><br>
Yes. This pipe is made in Oregon, USA, by glassblowers who specialize in classic fume and wrap &amp; rake styles. You’re getting true American-made glass, not a generic import.</li>
<li>
<strong>How thick is the glass?</strong><br>
Exact thickness can vary slightly because these are worked pieces, but it’s built to feel solid in the hand, not fragile. It’s still glass, so treat it with normal care — don’t toss it loose into a hard backpack pocket with keys and metal gear.</li>
<li>
<strong>Will the colors change over time?</strong><br>
Fumed glass often “comes alive” as you use it — resin buildup behind the fume can make the colors shift and deepen. If you like that look, let it develop; if you want the pattern bright and clean, regular cleaning will keep the design more visible. That’s half the fun of fumed <a href=""https://oilslickpad.com/collections/glass-jars-extract-packaging"">glass-style pieces</a>: they evolve with use.</li>
<li>
<strong>Is 5 inches actually portable?</strong><br>
Definitely. At 5″ (127mm) it’s small enough to fit in most small cases or padded pouches, but big enough that you’re not burning your eyebrows every time you light it. For travel, just give it a quick clean, wrap it, and stash it so it’s not bumping into hard objects.</li>
<li>
<strong>How do I keep the bowl from tipping ash everywhere?</strong><br>
The bend up design helps keep the bowl oriented away from you and a little more upright, which already cuts down on spills. Setting it on a flat surface between uses (or on a <a href=""https://oilslickpad.com/collections/silicone-pipes"">silicone pad or tray</a>) keeps any loose ash from ending up in your lap.</li>
<li>
<strong>Is this good for daily use, or more of a collector piece?</strong><br>
It definitely works as a daily driver. The size, shape, and carb placement are all made for real-world use — it just happens to look a lot nicer than a gas-station spoon. If you’re the type who likes one main pipe you reach for every night, this fits that role easily.</li>
<li>
<strong>What should I pair this with?</strong><br>
Most people like to keep a simple kit together: this pipe, a grinder, a lighter, and something to store your flower in. A dedicated stash jar from our <a href=""https://oilslickpad.com/collections/mylar-bags"">storage and bag options</a> plus a small soft case or pouch will keep everything organized and your glass a lot safer.</li>
</ol>",What You Need,,Made In Usa,"family:spoon-pipe, length:5in, material:glass, pillar:smokeshop-device, style:made-in-usa, use:flower-smoking",true,Title,Default Title,,,,,,,,"OMG FWBENDUP 5""",0.0,,deny,manual,47.99,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWBENDUP-5-5-300x300.png?v=1758589452,1,5″ OREGON MADE GLASS BEND UP PIPE – MADE IN USA,false,5″ OREGON MADE GLASS BEND UP PIPE – MADE IN USA,5″ Glass Pipe Produced by Oregon Made Glass Made in USA Full Worked Fume Wrap & Rake Bend Up Pipe Multiple Colors Available,,,,,,,,,,,,,,,,lb,,12.50,active
5-oregon-made-glass-bend-up-pipe-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWBENDUP-5-5.png?v=1758589452,2,5″ OREGON MADE GLASS BEND UP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-bend-up-pipe-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWBENDUP-5.png?v=1758589452,3,5″ OREGON MADE GLASS BEND UP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-bend-up-pipe-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWBENDUP-5-2.png?v=1758589452,4,5″ OREGON MADE GLASS BEND UP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-bend-up-pipe-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWBENDUP-5-3.png?v=1758589452,5,5″ OREGON MADE GLASS BEND UP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
5-oregon-made-glass-bend-up-pipe-made-in-usa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1171/9050/files/OMG-FWBENDUP-5-4.png?v=1758589452,6,5″ OREGON MADE GLASS BEND UP PIPE – MADE IN USA,,,,,,,,,,,,,,,,,,,,,,
